interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
BMP7_BMPR1B_ACVR2A,BMP,BMP7,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893319,Secreted Signaling,BMP7 - (BMPR1B+ACVR2A),BMP7,BMPR1B&ACVR2A,ENSG00000101144,ENSG00000138696&ENSG00000121989,BMP7^BMPR1B&ACVR2A,ENSG00000101144^ENSG00000138696&ENSG00000121989
BMP7_BMPR1B_ACVR2B,BMP,BMP7,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893320,Secreted Signaling,BMP7 - (BMPR1B+ACVR2B),BMP7,BMPR1B&ACVR2B,ENSG00000101144,ENSG00000138696&ENSG00000114739,BMP7^BMPR1B&ACVR2B,ENSG00000101144^ENSG00000138696&ENSG00000114739
BMP7_BMPR1B_BMPR2,BMP,BMP7,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893321,Secreted Signaling,BMP7 - (BMPR1B+BMPR2),BMP7,BMPR1B&BMPR2,ENSG00000101144,ENSG00000138696&ENSG00000204217,BMP7^BMPR1B&BMPR2,ENSG00000101144^ENSG00000138696&ENSG00000204217
BMP8A_ACVR1_ACVR2A,BMP,BMP8A,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893322,Secreted Signaling,BMP8A - (ACVR1+ACVR2A),BMP8A,ACVR1&ACVR2A,ENSG00000183682,ENSG00000115170&ENSG00000121989,BMP8A^ACVR1&ACVR2A,ENSG00000183682^ENSG00000115170&ENSG00000121989
BMP8A_ACVR1_ACVR2B,BMP,BMP8A,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893323,Secreted Signaling,BMP8A - (ACVR1+ACVR2B),BMP8A,ACVR1&ACVR2B,ENSG00000183682,ENSG00000115170&ENSG00000114739,BMP8A^ACVR1&ACVR2B,ENSG00000183682^ENSG00000115170&ENSG00000114739
BMP8A_ACVR1_BMPR2,BMP,BMP8A,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893324,Secreted Signaling,BMP8A - (ACVR1+BMPR2),BMP8A,ACVR1&BMPR2,ENSG00000183682,ENSG00000115170&ENSG00000204217,BMP8A^ACVR1&BMPR2,ENSG00000183682^ENSG00000115170&ENSG00000204217
BMP8A_BMPR1A_ACVR2A,BMP,BMP8A,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893325,Secreted Signaling,BMP8A - (BMPR1A+ACVR2A),BMP8A,BMPR1A&ACVR2A,ENSG00000183682,ENSG00000107779&ENSG00000121989,BMP8A^BMPR1A&ACVR2A,ENSG00000183682^ENSG00000107779&ENSG00000121989
BMP8A_BMPR1A_ACVR2B,BMP,BMP8A,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893326,Secreted Signaling,BMP8A - (BMPR1A+ACVR2B),BMP8A,BMPR1A&ACVR2B,ENSG00000183682,ENSG00000107779&ENSG00000114739,BMP8A^BMPR1A&ACVR2B,ENSG00000183682^ENSG00000107779&ENSG00000114739
BMP8A_BMPR1A_BMPR2,BMP,BMP8A,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893327,Secreted Signaling,BMP8A - (BMPR1A+BMPR2),BMP8A,BMPR1A&BMPR2,ENSG00000183682,ENSG00000107779&ENSG00000204217,BMP8A^BMPR1A&BMPR2,ENSG00000183682^ENSG00000107779&ENSG00000204217
BMP8A_BMPR1B_ACVR2A,BMP,BMP8A,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893328,Secreted Signaling,BMP8A - (BMPR1B+ACVR2A),BMP8A,BMPR1B&ACVR2A,ENSG00000183682,ENSG00000138696&ENSG00000121989,BMP8A^BMPR1B&ACVR2A,ENSG00000183682^ENSG00000138696&ENSG00000121989
BMP8A_BMPR1B_ACVR2B,BMP,BMP8A,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893329,Secreted Signaling,BMP8A - (BMPR1B+ACVR2B),BMP8A,BMPR1B&ACVR2B,ENSG00000183682,ENSG00000138696&ENSG00000114739,BMP8A^BMPR1B&ACVR2B,ENSG00000183682^ENSG00000138696&ENSG00000114739
BMP8A_BMPR1B_BMPR2,BMP,BMP8A,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893330,Secreted Signaling,BMP8A - (BMPR1B+BMPR2),BMP8A,BMPR1B&BMPR2,ENSG00000183682,ENSG00000138696&ENSG00000204217,BMP8A^BMPR1B&BMPR2,ENSG00000183682^ENSG00000138696&ENSG00000204217
BMP8B_ACVR1_ACVR2A,BMP,BMP8B,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893331,Secreted Signaling,BMP8B - (ACVR1+ACVR2A),BMP8B,ACVR1&ACVR2A,ENSG00000116985,ENSG00000115170&ENSG00000121989,BMP8B^ACVR1&ACVR2A,ENSG00000116985^ENSG00000115170&ENSG00000121989
BMP8B_ACVR1_ACVR2B,BMP,BMP8B,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893332,Secreted Signaling,BMP8B - (ACVR1+ACVR2B),BMP8B,ACVR1&ACVR2B,ENSG00000116985,ENSG00000115170&ENSG00000114739,BMP8B^ACVR1&ACVR2B,ENSG00000116985^ENSG00000115170&ENSG00000114739
BMP8B_ACVR1_BMPR2,BMP,BMP8B,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893333,Secreted Signaling,BMP8B - (ACVR1+BMPR2),BMP8B,ACVR1&BMPR2,ENSG00000116985,ENSG00000115170&ENSG00000204217,BMP8B^ACVR1&BMPR2,ENSG00000116985^ENSG00000115170&ENSG00000204217
BMP8B_BMPR1A_ACVR2A,BMP,BMP8B,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893334,Secreted Signaling,BMP8B - (BMPR1A+ACVR2A),BMP8B,BMPR1A&ACVR2A,ENSG00000116985,ENSG00000107779&ENSG00000121989,BMP8B^BMPR1A&ACVR2A,ENSG00000116985^ENSG00000107779&ENSG00000121989
BMP8B_BMPR1A_ACVR2B,BMP,BMP8B,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893335,Secreted Signaling,BMP8B - (BMPR1A+ACVR2B),BMP8B,BMPR1A&ACVR2B,ENSG00000116985,ENSG00000107779&ENSG00000114739,BMP8B^BMPR1A&ACVR2B,ENSG00000116985^ENSG00000107779&ENSG00000114739
BMP8B_BMPR1A_BMPR2,BMP,BMP8B,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893336,Secreted Signaling,BMP8B - (BMPR1A+BMPR2),BMP8B,BMPR1A&BMPR2,ENSG00000116985,ENSG00000107779&ENSG00000204217,BMP8B^BMPR1A&BMPR2,ENSG00000116985^ENSG00000107779&ENSG00000204217
BMP8B_BMPR1B_ACVR2A,BMP,BMP8B,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893337,Secreted Signaling,BMP8B - (BMPR1B+ACVR2A),BMP8B,BMPR1B&ACVR2A,ENSG00000116985,ENSG00000138696&ENSG00000121989,BMP8B^BMPR1B&ACVR2A,ENSG00000116985^ENSG00000138696&ENSG00000121989
BMP8B_BMPR1B_ACVR2B,BMP,BMP8B,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893338,Secreted Signaling,BMP8B - (BMPR1B+ACVR2B),BMP8B,BMPR1B&ACVR2B,ENSG00000116985,ENSG00000138696&ENSG00000114739,BMP8B^BMPR1B&ACVR2B,ENSG00000116985^ENSG00000138696&ENSG00000114739
BMP8B_BMPR1B_BMPR2,BMP,BMP8B,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893339,Secreted Signaling,BMP8B - (BMPR1B+BMPR2),BMP8B,BMPR1B&BMPR2,ENSG00000116985,ENSG00000138696&ENSG00000204217,BMP8B^BMPR1B&BMPR2,ENSG00000116985^ENSG00000138696&ENSG00000204217
BMP10_ACVRL1_BMPR2,BMP10,BMP10,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264; PMID: 25620979,Secreted Signaling,BMP10 - (ACVRL1+BMPR2),BMP10,ACVRL1&BMPR2,ENSG00000163217,ENSG00000139567&ENSG00000204217,BMP10^ACVRL1&BMPR2,ENSG00000163217^ENSG00000139567&ENSG00000204217
BMP10_ACVRL1_ACVR2A,BMP10,BMP10,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264; PMID: 25620979,Secreted Signaling,BMP10 - (ACVRL1+ACVR2A),BMP10,ACVRL1&ACVR2A,ENSG00000163217,ENSG00000139567&ENSG00000121989,BMP10^ACVRL1&ACVR2A,ENSG00000163217^ENSG00000139567&ENSG00000121989
GDF2_ACVRL1_BMPR2,BMP10,GDF2,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264,Secreted Signaling,GDF2 - (ACVRL1+BMPR2),GDF2,ACVRL1&BMPR2,ENSG00000263761,ENSG00000139567&ENSG00000204217,GDF2^ACVRL1&BMPR2,ENSG00000263761^ENSG00000139567&ENSG00000204217
GDF2_ACVRL1_ACVR2A,BMP10,GDF2,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264,Secreted Signaling,GDF2 - (ACVRL1+ACVR2A),GDF2,ACVRL1&ACVR2A,ENSG00000263761,ENSG00000139567&ENSG00000121989,GDF2^ACVRL1&ACVR2A,ENSG00000263761^ENSG00000139567&ENSG00000121989
GDF9_ACVR1B_BMPR2,GDF,GDF9,ACVR1B_BMPR2,,,,,KEGG: hsa04350,Secreted Signaling,GDF9 - (ACVR1B+BMPR2),GDF9,ACVR1B&BMPR2,ENSG00000164404,ENSG00000135503&ENSG00000204217,GDF9^ACVR1B&BMPR2,ENSG00000164404^ENSG00000135503&ENSG00000204217
GDF10_ACVR1B_ACVR2A,GDF,GDF10,ACVR1B_ACVR2A,,,,,KEGG: hsa04350,Secreted Signaling,GDF10 - (ACVR1B+ACVR2A),GDF10,ACVR1B&ACVR2A,ENSG00000266524,ENSG00000135503&ENSG00000121989,GDF10^ACVR1B&ACVR2A,ENSG00000266524^ENSG00000135503&ENSG00000121989
GDF11_TGFBR1_ACVR2A,GDF,GDF11,TGFBR1_ACVR2A,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (TGFBR1+ACVR2A),GDF11,TGFBR1&ACVR2A,ENSG00000135414,ENSG00000106799&ENSG00000121989,GDF11^TGFBR1&ACVR2A,ENSG00000135414^ENSG00000106799&ENSG00000121989
GDF11_TGFBR1_ACVR2B,GDF,GDF11,TGFBR1_ACVR2B,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (TGFBR1+ACVR2B),GDF11,TGFBR1&ACVR2B,ENSG00000135414,ENSG00000106799&ENSG00000114739,GDF11^TGFBR1&ACVR2B,ENSG00000135414^ENSG00000106799&ENSG00000114739
GDF11_ACVR1B_ACVR2B,GDF,GDF11,ACVR1B_ACVR2B,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (ACVR1B+ACVR2B),GDF11,ACVR1B&ACVR2B,ENSG00000135414,ENSG00000135503&ENSG00000114739,GDF11^ACVR1B&ACVR2B,ENSG00000135414^ENSG00000135503&ENSG00000114739
GDF15_TGFBR2,GDF,GDF15,TGFBR2,,,,,KEGG: hsa04350,Secreted Signaling,GDF15 - TGFBR2,GDF15,TGFBR2,ENSG00000130513,ENSG00000163513,GDF15^TGFBR2,ENSG00000130513^ENSG00000163513
MSTN_TGFBR1_ACVR2B,MSTN,MSTN,TGFBR1_ACVR2B,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (TGFBR1+ACVR2B),MSTN,TGFBR1&ACVR2B,ENSG00000138379,ENSG00000106799&ENSG00000114739,MSTN^TGFBR1&ACVR2B,ENSG00000138379^ENSG00000106799&ENSG00000114739
MSTN_ACVR1B_ACVR2B,MSTN,MSTN,ACVR1B_ACVR2B,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (ACVR1B+ACVR2B),MSTN,ACVR1B&ACVR2B,ENSG00000138379,ENSG00000135503&ENSG00000114739,MSTN^ACVR1B&ACVR2B,ENSG00000138379^ENSG00000135503&ENSG00000114739
MSTN_ACVR1B_ACVR2A,MSTN,MSTN,ACVR1B_ACVR2A,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (ACVR1B+ACVR2A),MSTN,ACVR1B&ACVR2A,ENSG00000138379,ENSG00000135503&ENSG00000121989,MSTN^ACVR1B&ACVR2A,ENSG00000138379^ENSG00000135503&ENSG00000121989
MSTN_TGFBR1_ACVR2A,MSTN,MSTN,TGFBR1_ACVR2A,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (TGFBR1+ACVR2A),MSTN,TGFBR1&ACVR2A,ENSG00000138379,ENSG00000106799&ENSG00000121989,MSTN^TGFBR1&ACVR2A,ENSG00000138379^ENSG00000106799&ENSG00000121989
AMH_AMHR2_ACVR1,AMH,AMH,AMHR2_ACVR1,,,,,KEGG: hsa04060,Secreted Signaling,AMH - (AMHR2+ACVR1),AMH,AMHR2&ACVR1,ENSG00000104899,ENSG00000135409&ENSG00000115170,AMH^AMHR2&ACVR1,ENSG00000104899^ENSG00000135409&ENSG00000115170
AMH_AMHR2_BMPR1A,AMH,AMH,AMHR2_BMPR1A,,,,,KEGG: hsa04060,Secreted Signaling,AMH - (AMHR2+BMPR1A),AMH,AMHR2&BMPR1A,ENSG00000104899,ENSG00000135409&ENSG00000107779,AMH^AMHR2&BMPR1A,ENSG00000104899^ENSG00000135409&ENSG00000107779
GDNF_GFRA1,GDNF,GDNF,GFRA1_RET,,,,,PMID: 11544105,Secreted Signaling,GDNF - GFRA1,GDNF,GFRA1&RET,ENSG00000168621,ENSG00000151892&ENSG00000165731,GDNF^GFRA1&RET,ENSG00000168621^ENSG00000151892&ENSG00000165731
NRTN_GFRA2,GDNF,NRTN,GFRA2_RET,,,,,PMID: 11544106,Secreted Signaling,NRTN - GFRA2,NRTN,GFRA2&RET,ENSG00000171119,ENSG00000168546&ENSG00000165731,NRTN^GFRA2&RET,ENSG00000171119^ENSG00000168546&ENSG00000165731
ARTN_GFRA3,GDNF,ARTN,GFRA3_RET,,,,,PMID: 11544107,Secreted Signaling,ARTN - GFRA3,ARTN,GFRA3&RET,ENSG00000117407,ENSG00000146013&ENSG00000165731,ARTN^GFRA3&RET,ENSG00000117407^ENSG00000146013&ENSG00000165731
PSPN_GFRA4,GDNF,PSPN,GFRA4_RET,,,,,PMID: 11544108,Secreted Signaling,PSPN - GFRA4,PSPN,GFRA4&RET,ENSG00000125650,ENSG00000125861&ENSG00000165731,PSPN^GFRA4&RET,ENSG00000125650^ENSG00000125861&ENSG00000165731
ARTN_GFRA1,GDNF,ARTN,GFRA1_RET,,,,,PMID: 11544109,Secreted Signaling,ARTN - GFRA1,ARTN,GFRA1&RET,ENSG00000117407,ENSG00000151892&ENSG00000165731,ARTN^GFRA1&RET,ENSG00000117407^ENSG00000151892&ENSG00000165731
NODAL_ACVR1B_ACVR2A,NODAL,NODAL,ACVR1B_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,NODAL - (ACVR1B+ACVR2A),NODAL,ACVR1B&ACVR2A&CFC1,ENSG00000156574,ENSG00000135503&ENSG00000121989&ENSG00000136698,NODAL^ACVR1B&ACVR2A&CFC1,ENSG00000156574^ENSG00000135503&ENSG00000121989&ENSG00000136698
NODAL_ACVR1C_ACVR2A,NODAL,NODAL,ACVR1C_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,NODAL - (ACVR1C+ACVR2A),NODAL,ACVR1C&ACVR2A&CFC1,ENSG00000156574,ENSG00000123612&ENSG00000121989&ENSG00000136698,NODAL^ACVR1C&ACVR2A&CFC1,ENSG00000156574^ENSG00000123612&ENSG00000121989&ENSG00000136698
NODAL_ACVR1B_ACVR2B,NODAL,NODAL,ACVR1B_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,NODAL - (ACVR1B+ACVR2B),NODAL,ACVR1B&ACVR2B&CFC1,ENSG00000156574,ENSG00000135503&ENSG00000114739&ENSG00000136698,NODAL^ACVR1B&ACVR2B&CFC1,ENSG00000156574^ENSG00000135503&ENSG00000114739&ENSG00000136698
NODAL_ACVR1C_ACVR2B,NODAL,NODAL,ACVR1C_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,NODAL - (ACVR1C+ACVR2B),NODAL,ACVR1C&ACVR2B&CFC1,ENSG00000156574,ENSG00000123612&ENSG00000114739&ENSG00000136698,NODAL^ACVR1C&ACVR2B&CFC1,ENSG00000156574^ENSG00000123612&ENSG00000114739&ENSG00000136698
GDF1_ACVR1B_ACVR2A,NODAL,GDF1,ACVR1B_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF1 - (ACVR1B+ACVR2A),GDF1,ACVR1B&ACVR2A&CFC1,ENSG00000130283,ENSG00000135503&ENSG00000121989&ENSG00000136698,GDF1^ACVR1B&ACVR2A&CFC1,ENSG00000130283^ENSG00000135503&ENSG00000121989&ENSG00000136698
GDF1_ACVR1B_ACVR2B,NODAL,GDF1,ACVR1B_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF1 - (ACVR1B+ACVR2B),GDF1,ACVR1B&ACVR2B&CFC1,ENSG00000130283,ENSG00000135503&ENSG00000114739&ENSG00000136698,GDF1^ACVR1B&ACVR2B&CFC1,ENSG00000130283^ENSG00000135503&ENSG00000114739&ENSG00000136698
GDF1_ACVR1C_ACVR2A,NODAL,GDF1,ACVR1C_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF1 - (ACVR1C+ACVR2A),GDF1,ACVR1C&ACVR2A&CFC1,ENSG00000130283,ENSG00000123612&ENSG00000121989&ENSG00000136698,GDF1^ACVR1C&ACVR2A&CFC1,ENSG00000130283^ENSG00000123612&ENSG00000121989&ENSG00000136698
GDF1_ACVR1C_ACVR2B,NODAL,GDF1,ACVR1C_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF1 - (ACVR1C+ACVR2B),GDF1,ACVR1C&ACVR2B&CFC1,ENSG00000130283,ENSG00000123612&ENSG00000114739&ENSG00000136698,GDF1^ACVR1C&ACVR2B&CFC1,ENSG00000130283^ENSG00000123612&ENSG00000114739&ENSG00000136698
GDF3_ACVR1B_ACVR2A,NODAL,GDF3,ACVR1B_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF3 - (ACVR1B+ACVR2A),GDF3,ACVR1B&ACVR2A&CFC1,ENSG00000184344,ENSG00000135503&ENSG00000121989&ENSG00000136698,GDF3^ACVR1B&ACVR2A&CFC1,ENSG00000184344^ENSG00000135503&ENSG00000121989&ENSG00000136698
GDF3_ACVR1B_ACVR2B,NODAL,GDF3,ACVR1B_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF3 - (ACVR1B+ACVR2B),GDF3,ACVR1B&ACVR2B&CFC1,ENSG00000184344,ENSG00000135503&ENSG00000114739&ENSG00000136698,GDF3^ACVR1B&ACVR2B&CFC1,ENSG00000184344^ENSG00000135503&ENSG00000114739&ENSG00000136698
GDF3_ACVR1C_ACVR2A,NODAL,GDF3,ACVR1C_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF3 - (ACVR1C+ACVR2A),GDF3,ACVR1C&ACVR2A&CFC1,ENSG00000184344,ENSG00000123612&ENSG00000121989&ENSG00000136698,GDF3^ACVR1C&ACVR2A&CFC1,ENSG00000184344^ENSG00000123612&ENSG00000121989&ENSG00000136698
GDF3_ACVR1C_ACVR2B,NODAL,GDF3,ACVR1C_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: hsa04350; PMID: 17287255,Secreted Signaling,GDF3 - (ACVR1C+ACVR2B),GDF3,ACVR1C&ACVR2B&CFC1,ENSG00000184344,ENSG00000123612&ENSG00000114739&ENSG00000136698,GDF3^ACVR1C&ACVR2B&CFC1,ENSG00000184344^ENSG00000123612&ENSG00000114739&ENSG00000136698
INHBA_ACVR1B_ACVR2A,ACTIVIN,INHBA,ACVR1B_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04350,Secreted Signaling,INHBA - (ACVR1B+ACVR2A),INHBA,ACVR1B&ACVR2A,ENSG00000122641,ENSG00000135503&ENSG00000121989,INHBA^ACVR1B&ACVR2A,ENSG00000122641^ENSG00000135503&ENSG00000121989
INHBA_ACVR1B_ACVR2B,ACTIVIN,INHBA,ACVR1B_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04351,Secreted Signaling,INHBA - (ACVR1B+ACVR2B),INHBA,ACVR1B&ACVR2B,ENSG00000122641,ENSG00000135503&ENSG00000114739,INHBA^ACVR1B&ACVR2B,ENSG00000122641^ENSG00000135503&ENSG00000114739
INHBB_ACVR1B_ACVR2A,ACTIVIN,INHBB,ACVR1B_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04352,Secreted Signaling,INHBB - (ACVR1B+ACVR2A),INHBB,ACVR1B&ACVR2A,ENSG00000163083,ENSG00000135503&ENSG00000121989,INHBB^ACVR1B&ACVR2A,ENSG00000163083^ENSG00000135503&ENSG00000121989
INHBB_ACVR1B_ACVR2B,ACTIVIN,INHBB,ACVR1B_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04353,Secreted Signaling,INHBB - (ACVR1B+ACVR2B),INHBB,ACVR1B&ACVR2B,ENSG00000163083,ENSG00000135503&ENSG00000114739,INHBB^ACVR1B&ACVR2B,ENSG00000163083^ENSG00000135503&ENSG00000114739
INHBB_ACVR1C_ACVR2A,ACTIVIN,INHBB,ACVR1C_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04354,Secreted Signaling,INHBB - (ACVR1C+ACVR2A),INHBB,ACVR1C&ACVR2A,ENSG00000163083,ENSG00000123612&ENSG00000121989,INHBB^ACVR1C&ACVR2A,ENSG00000163083^ENSG00000123612&ENSG00000121989
INHBB_ACVR1C_ACVR2B,ACTIVIN,INHBB,ACVR1C_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04355,Secreted Signaling,INHBB - (ACVR1C+ACVR2B),INHBB,ACVR1C&ACVR2B,ENSG00000163083,ENSG00000123612&ENSG00000114739,INHBB^ACVR1C&ACVR2B,ENSG00000163083^ENSG00000123612&ENSG00000114739
INHBC_ACVR1B_ACVR2A,ACTIVIN,INHBC,ACVR1B_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04356,Secreted Signaling,INHBC - (ACVR1B+ACVR2A),INHBC,ACVR1B&ACVR2A,ENSG00000175189,ENSG00000135503&ENSG00000121989,INHBC^ACVR1B&ACVR2A,ENSG00000175189^ENSG00000135503&ENSG00000121989
INHBC_ACVR1B_ACVR2B,ACTIVIN,INHBC,ACVR1B_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04357,Secreted Signaling,INHBC - (ACVR1B+ACVR2B),INHBC,ACVR1B&ACVR2B,ENSG00000175189,ENSG00000135503&ENSG00000114739,INHBC^ACVR1B&ACVR2B,ENSG00000175189^ENSG00000135503&ENSG00000114739
INHBC_ACVR1C_ACVR2A,ACTIVIN,INHBC,ACVR1C_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04358,Secreted Signaling,INHBC - (ACVR1C+ACVR2A),INHBC,ACVR1C&ACVR2A,ENSG00000175189,ENSG00000123612&ENSG00000121989,INHBC^ACVR1C&ACVR2A,ENSG00000175189^ENSG00000123612&ENSG00000121989
INHBC_ACVR1C_ACVR2B,ACTIVIN,INHBC,ACVR1C_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04359,Secreted Signaling,INHBC - (ACVR1C+ACVR2B),INHBC,ACVR1C&ACVR2B,ENSG00000175189,ENSG00000123612&ENSG00000114739,INHBC^ACVR1C&ACVR2B,ENSG00000175189^ENSG00000123612&ENSG00000114739
INHBE_ACVR1B_ACVR2A,ACTIVIN,INHBE,ACVR1B_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04360,Secreted Signaling,INHBE - (ACVR1B+ACVR2A),INHBE,ACVR1B&ACVR2A,ENSG00000139269,ENSG00000135503&ENSG00000121989,INHBE^ACVR1B&ACVR2A,ENSG00000139269^ENSG00000135503&ENSG00000121989
INHBE_ACVR1B_ACVR2B,ACTIVIN,INHBE,ACVR1B_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04361,Secreted Signaling,INHBE - (ACVR1B+ACVR2B),INHBE,ACVR1B&ACVR2B,ENSG00000139269,ENSG00000135503&ENSG00000114739,INHBE^ACVR1B&ACVR2B,ENSG00000139269^ENSG00000135503&ENSG00000114739
INHBE_ACVR1C_ACVR2A,ACTIVIN,INHBE,ACVR1C_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04362,Secreted Signaling,INHBE - (ACVR1C+ACVR2A),INHBE,ACVR1C&ACVR2A,ENSG00000139269,ENSG00000123612&ENSG00000121989,INHBE^ACVR1C&ACVR2A,ENSG00000139269^ENSG00000123612&ENSG00000121989
INHBE_ACVR1C_ACVR2B,ACTIVIN,INHBE,ACVR1C_ACVR2B,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: hsa04363,Secreted Signaling,INHBE - (ACVR1C+ACVR2B),INHBE,ACVR1C&ACVR2B,ENSG00000139269,ENSG00000123612&ENSG00000114739,INHBE^ACVR1C&ACVR2B,ENSG00000139269^ENSG00000123612&ENSG00000114739
INHBABB_ACVR1B_ACVR2A,ACTIVIN,Activin AB,ACVR1B_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,PMID: 2457849; PMID: 22991378,Secreted Signaling,INHBABB - (ACVR1B+ACVR2A),INHBA&INHBB,ACVR1B&ACVR2A,ENSG00000122641&ENSG00000163083,ENSG00000135503&ENSG00000121989,INHBA&INHBB^ACVR1B&ACVR2A,ENSG00000122641&ENSG00000163083^ENSG00000135503&ENSG00000121989
