interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
BMP6_BMPR1B_BMPR2,BMP,Bmp6,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893312,Secreted Signaling,Bmp6  - (Bmpr1b+Bmpr2),Bmp6,Bmpr1b&Bmpr2,ENSMUSG00000039004,ENSMUSG00000052430&ENSMUSG00000067336,Bmp6^Bmpr1b&Bmpr2,ENSMUSG00000039004^ENSMUSG00000052430&ENSMUSG00000067336
BMP7_ACVR1_ACVR2A,BMP,Bmp7,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893313,Secreted Signaling,Bmp7  - (Acvr1+Acvr2a),Bmp7,Acvr1&Acvr2a,ENSMUSG00000008999,ENSMUSG00000026836&ENSMUSG00000052155,Bmp7^Acvr1&Acvr2a,ENSMUSG00000008999^ENSMUSG00000026836&ENSMUSG00000052155
BMP7_ACVR1_ACVR2B,BMP,Bmp7,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893314,Secreted Signaling,Bmp7  - (Acvr1+Acvr2b),Bmp7,Acvr1&Acvr2b,ENSMUSG00000008999,ENSMUSG00000026836&ENSMUSG00000061393,Bmp7^Acvr1&Acvr2b,ENSMUSG00000008999^ENSMUSG00000026836&ENSMUSG00000061393
BMP7_ACVR1_BMPR2,BMP,Bmp7,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893315,Secreted Signaling,Bmp7  - (Acvr1+Bmpr2),Bmp7,Acvr1&Bmpr2,ENSMUSG00000008999,ENSMUSG00000026836&ENSMUSG00000067336,Bmp7^Acvr1&Bmpr2,ENSMUSG00000008999^ENSMUSG00000026836&ENSMUSG00000067336
BMP7_BMPR1A_ACVR2A,BMP,Bmp7,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893316,Secreted Signaling,Bmp7  - (Bmpr1a+Acvr2a),Bmp7,Bmpr1a&Acvr2a,ENSMUSG00000008999,ENSMUSG00000021796&ENSMUSG00000052155,Bmp7^Bmpr1a&Acvr2a,ENSMUSG00000008999^ENSMUSG00000021796&ENSMUSG00000052155
BMP7_BMPR1A_ACVR2B,BMP,Bmp7,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893317,Secreted Signaling,Bmp7  - (Bmpr1a+Acvr2b),Bmp7,Bmpr1a&Acvr2b,ENSMUSG00000008999,ENSMUSG00000021796&ENSMUSG00000061393,Bmp7^Bmpr1a&Acvr2b,ENSMUSG00000008999^ENSMUSG00000021796&ENSMUSG00000061393
BMP7_BMPR1A_BMPR2,BMP,Bmp7,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893318,Secreted Signaling,Bmp7  - (Bmpr1a+Bmpr2),Bmp7,Bmpr1a&Bmpr2,ENSMUSG00000008999,ENSMUSG00000021796&ENSMUSG00000067336,Bmp7^Bmpr1a&Bmpr2,ENSMUSG00000008999^ENSMUSG00000021796&ENSMUSG00000067336
BMP7_BMPR1B_ACVR2A,BMP,Bmp7,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893319,Secreted Signaling,Bmp7  - (Bmpr1b+Acvr2a),Bmp7,Bmpr1b&Acvr2a,ENSMUSG00000008999,ENSMUSG00000052430&ENSMUSG00000052155,Bmp7^Bmpr1b&Acvr2a,ENSMUSG00000008999^ENSMUSG00000052430&ENSMUSG00000052155
BMP7_BMPR1B_ACVR2B,BMP,Bmp7,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893320,Secreted Signaling,Bmp7  - (Bmpr1b+Acvr2b),Bmp7,Bmpr1b&Acvr2b,ENSMUSG00000008999,ENSMUSG00000052430&ENSMUSG00000061393,Bmp7^Bmpr1b&Acvr2b,ENSMUSG00000008999^ENSMUSG00000052430&ENSMUSG00000061393
BMP7_BMPR1B_BMPR2,BMP,Bmp7,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893321,Secreted Signaling,Bmp7  - (Bmpr1b+Bmpr2),Bmp7,Bmpr1b&Bmpr2,ENSMUSG00000008999,ENSMUSG00000052430&ENSMUSG00000067336,Bmp7^Bmpr1b&Bmpr2,ENSMUSG00000008999^ENSMUSG00000052430&ENSMUSG00000067336
BMP8A_ACVR1_ACVR2A,BMP,Bmp8a,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893322,Secreted Signaling,Bmp8a  - (Acvr1+Acvr2a),Bmp8a,Acvr1&Acvr2a,ENSMUSG00000032726,ENSMUSG00000026836&ENSMUSG00000052155,Bmp8a^Acvr1&Acvr2a,ENSMUSG00000032726^ENSMUSG00000026836&ENSMUSG00000052155
BMP8A_ACVR1_ACVR2B,BMP,Bmp8a,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893323,Secreted Signaling,Bmp8a  - (Acvr1+Acvr2b),Bmp8a,Acvr1&Acvr2b,ENSMUSG00000032726,ENSMUSG00000026836&ENSMUSG00000061393,Bmp8a^Acvr1&Acvr2b,ENSMUSG00000032726^ENSMUSG00000026836&ENSMUSG00000061393
BMP8A_ACVR1_BMPR2,BMP,Bmp8a,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893324,Secreted Signaling,Bmp8a  - (Acvr1+Bmpr2),Bmp8a,Acvr1&Bmpr2,ENSMUSG00000032726,ENSMUSG00000026836&ENSMUSG00000067336,Bmp8a^Acvr1&Bmpr2,ENSMUSG00000032726^ENSMUSG00000026836&ENSMUSG00000067336
BMP8A_BMPR1A_ACVR2A,BMP,Bmp8a,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893325,Secreted Signaling,Bmp8a  - (Bmpr1a+Acvr2a),Bmp8a,Bmpr1a&Acvr2a,ENSMUSG00000032726,ENSMUSG00000021796&ENSMUSG00000052155,Bmp8a^Bmpr1a&Acvr2a,ENSMUSG00000032726^ENSMUSG00000021796&ENSMUSG00000052155
BMP8A_BMPR1A_ACVR2B,BMP,Bmp8a,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893326,Secreted Signaling,Bmp8a  - (Bmpr1a+Acvr2b),Bmp8a,Bmpr1a&Acvr2b,ENSMUSG00000032726,ENSMUSG00000021796&ENSMUSG00000061393,Bmp8a^Bmpr1a&Acvr2b,ENSMUSG00000032726^ENSMUSG00000021796&ENSMUSG00000061393
BMP8A_BMPR1A_BMPR2,BMP,Bmp8a,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893327,Secreted Signaling,Bmp8a  - (Bmpr1a+Bmpr2),Bmp8a,Bmpr1a&Bmpr2,ENSMUSG00000032726,ENSMUSG00000021796&ENSMUSG00000067336,Bmp8a^Bmpr1a&Bmpr2,ENSMUSG00000032726^ENSMUSG00000021796&ENSMUSG00000067336
BMP8A_BMPR1B_ACVR2A,BMP,Bmp8a,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893328,Secreted Signaling,Bmp8a  - (Bmpr1b+Acvr2a),Bmp8a,Bmpr1b&Acvr2a,ENSMUSG00000032726,ENSMUSG00000052430&ENSMUSG00000052155,Bmp8a^Bmpr1b&Acvr2a,ENSMUSG00000032726^ENSMUSG00000052430&ENSMUSG00000052155
BMP8A_BMPR1B_ACVR2B,BMP,Bmp8a,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893329,Secreted Signaling,Bmp8a  - (Bmpr1b+Acvr2b),Bmp8a,Bmpr1b&Acvr2b,ENSMUSG00000032726,ENSMUSG00000052430&ENSMUSG00000061393,Bmp8a^Bmpr1b&Acvr2b,ENSMUSG00000032726^ENSMUSG00000052430&ENSMUSG00000061393
BMP8A_BMPR1B_BMPR2,BMP,Bmp8a,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893330,Secreted Signaling,Bmp8a  - (Bmpr1b+Bmpr2),Bmp8a,Bmpr1b&Bmpr2,ENSMUSG00000032726,ENSMUSG00000052430&ENSMUSG00000067336,Bmp8a^Bmpr1b&Bmpr2,ENSMUSG00000032726^ENSMUSG00000052430&ENSMUSG00000067336
BMP8B_ACVR1_ACVR2A,BMP,Bmp8b,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893331,Secreted Signaling,Bmp8b  - (Acvr1+Acvr2a),Bmp8b,Acvr1&Acvr2a,ENSMUSG00000002384,ENSMUSG00000026836&ENSMUSG00000052155,Bmp8b^Acvr1&Acvr2a,ENSMUSG00000002384^ENSMUSG00000026836&ENSMUSG00000052155
BMP8B_ACVR1_ACVR2B,BMP,Bmp8b,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893332,Secreted Signaling,Bmp8b  - (Acvr1+Acvr2b),Bmp8b,Acvr1&Acvr2b,ENSMUSG00000002384,ENSMUSG00000026836&ENSMUSG00000061393,Bmp8b^Acvr1&Acvr2b,ENSMUSG00000002384^ENSMUSG00000026836&ENSMUSG00000061393
BMP8B_ACVR1_BMPR2,BMP,Bmp8b,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893333,Secreted Signaling,Bmp8b  - (Acvr1+Bmpr2),Bmp8b,Acvr1&Bmpr2,ENSMUSG00000002384,ENSMUSG00000026836&ENSMUSG00000067336,Bmp8b^Acvr1&Bmpr2,ENSMUSG00000002384^ENSMUSG00000026836&ENSMUSG00000067336
BMP8B_BMPR1A_ACVR2A,BMP,Bmp8b,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893334,Secreted Signaling,Bmp8b  - (Bmpr1a+Acvr2a),Bmp8b,Bmpr1a&Acvr2a,ENSMUSG00000002384,ENSMUSG00000021796&ENSMUSG00000052155,Bmp8b^Bmpr1a&Acvr2a,ENSMUSG00000002384^ENSMUSG00000021796&ENSMUSG00000052155
BMP8B_BMPR1A_ACVR2B,BMP,Bmp8b,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893335,Secreted Signaling,Bmp8b  - (Bmpr1a+Acvr2b),Bmp8b,Bmpr1a&Acvr2b,ENSMUSG00000002384,ENSMUSG00000021796&ENSMUSG00000061393,Bmp8b^Bmpr1a&Acvr2b,ENSMUSG00000002384^ENSMUSG00000021796&ENSMUSG00000061393
BMP8B_BMPR1A_BMPR2,BMP,Bmp8b,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893336,Secreted Signaling,Bmp8b  - (Bmpr1a+Bmpr2),Bmp8b,Bmpr1a&Bmpr2,ENSMUSG00000002384,ENSMUSG00000021796&ENSMUSG00000067336,Bmp8b^Bmpr1a&Bmpr2,ENSMUSG00000002384^ENSMUSG00000021796&ENSMUSG00000067336
BMP8B_BMPR1B_ACVR2A,BMP,Bmp8b,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893337,Secreted Signaling,Bmp8b  - (Bmpr1b+Acvr2a),Bmp8b,Bmpr1b&Acvr2a,ENSMUSG00000002384,ENSMUSG00000052430&ENSMUSG00000052155,Bmp8b^Bmpr1b&Acvr2a,ENSMUSG00000002384^ENSMUSG00000052430&ENSMUSG00000052155
BMP8B_BMPR1B_ACVR2B,BMP,Bmp8b,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893338,Secreted Signaling,Bmp8b  - (Bmpr1b+Acvr2b),Bmp8b,Bmpr1b&Acvr2b,ENSMUSG00000002384,ENSMUSG00000052430&ENSMUSG00000061393,Bmp8b^Bmpr1b&Acvr2b,ENSMUSG00000002384^ENSMUSG00000052430&ENSMUSG00000061393
BMP8B_BMPR1B_BMPR2,BMP,Bmp8b,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: mmu04350; PMID:26893339,Secreted Signaling,Bmp8b  - (Bmpr1b+Bmpr2),Bmp8b,Bmpr1b&Bmpr2,ENSMUSG00000002384,ENSMUSG00000052430&ENSMUSG00000067336,Bmp8b^Bmpr1b&Bmpr2,ENSMUSG00000002384^ENSMUSG00000052430&ENSMUSG00000067336
BMP10_ACVRL1_BMPR2,BMP10,Bmp10,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: mmu04350; PMID:26893264; PMID: 25620979,Secreted Signaling,Bmp10  - (Acvrl1+Bmpr2),Bmp10,Acvrl1&Bmpr2,ENSMUSG00000030046,ENSMUSG00000000530&ENSMUSG00000067336,Bmp10^Acvrl1&Bmpr2,ENSMUSG00000030046^ENSMUSG00000000530&ENSMUSG00000067336
BMP10_ACVRL1_ACVR2A,BMP10,Bmp10,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: mmu04350; PMID:26893264; PMID: 25620979,Secreted Signaling,Bmp10  - (Acvrl1+Acvr2a),Bmp10,Acvrl1&Acvr2a,ENSMUSG00000030046,ENSMUSG00000000530&ENSMUSG00000052155,Bmp10^Acvrl1&Acvr2a,ENSMUSG00000030046^ENSMUSG00000000530&ENSMUSG00000052155
GDF2_ACVRL1_BMPR2,BMP10,Gdf2,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf2  - (Acvrl1+Bmpr2),Gdf2,Acvrl1&Bmpr2,ENSMUSG00000072625,ENSMUSG00000000530&ENSMUSG00000067336,Gdf2^Acvrl1&Bmpr2,ENSMUSG00000072625^ENSMUSG00000000530&ENSMUSG00000067336
GDF2_ACVRL1_ACVR2A,BMP10,Gdf2,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: mmu04350; PMID:26893264,Secreted Signaling,Gdf2  - (Acvrl1+Acvr2a),Gdf2,Acvrl1&Acvr2a,ENSMUSG00000072625,ENSMUSG00000000530&ENSMUSG00000052155,Gdf2^Acvrl1&Acvr2a,ENSMUSG00000072625^ENSMUSG00000000530&ENSMUSG00000052155
GDF9_ACVR1B_BMPR2,GDF,Gdf9,ACVR1B_BMPR2,,,,,KEGG: mmu04350,Secreted Signaling,Gdf9  - (Acvr1b+Bmpr2),Gdf9,Acvr1b&Bmpr2,ENSMUSG00000018238,ENSMUSG00000000532&ENSMUSG00000067336,Gdf9^Acvr1b&Bmpr2,ENSMUSG00000018238^ENSMUSG00000000532&ENSMUSG00000067336
GDF10_ACVR1B_ACVR2A,GDF,Gdf10,ACVR1B_ACVR2A,,,,,KEGG: mmu04350,Secreted Signaling,Gdf10  - (Acvr1b+Acvr2a),Gdf10,Acvr1b&Acvr2a,ENSMUSG00000021943,ENSMUSG00000000532&ENSMUSG00000052155,Gdf10^Acvr1b&Acvr2a,ENSMUSG00000021943^ENSMUSG00000000532&ENSMUSG00000052155
GDF11_TGFBR1_ACVR2A,GDF,Gdf11,TGFBR1_ACVR2A,,,,,KEGG: mmu04350,Secreted Signaling,Gdf11  - (Tgfbr1+Acvr2a),Gdf11,Tgfbr1&Acvr2a,ENSMUSG00000025352,ENSMUSG00000007613&ENSMUSG00000052155,Gdf11^Tgfbr1&Acvr2a,ENSMUSG00000025352^ENSMUSG00000007613&ENSMUSG00000052155
GDF11_TGFBR1_ACVR2B,GDF,Gdf11,TGFBR1_ACVR2B,,,,,KEGG: mmu04350,Secreted Signaling,Gdf11  - (Tgfbr1+Acvr2b),Gdf11,Tgfbr1&Acvr2b,ENSMUSG00000025352,ENSMUSG00000007613&ENSMUSG00000061393,Gdf11^Tgfbr1&Acvr2b,ENSMUSG00000025352^ENSMUSG00000007613&ENSMUSG00000061393
GDF11_ACVR1B_ACVR2B,GDF,Gdf11,ACVR1B_ACVR2B,,,,,KEGG: mmu04350,Secreted Signaling,Gdf11  - (Acvr1b+Acvr2b),Gdf11,Acvr1b&Acvr2b,ENSMUSG00000025352,ENSMUSG00000000532&ENSMUSG00000061393,Gdf11^Acvr1b&Acvr2b,ENSMUSG00000025352^ENSMUSG00000000532&ENSMUSG00000061393
GDF15_TGFBR2,GDF,Gdf15,Tgfbr2,,,,,KEGG: mmu04350,Secreted Signaling,Gdf15  - Tgfbr2,Gdf15,Tgfbr2,ENSMUSG00000038508,ENSMUSG00000032440,Gdf15^Tgfbr2,ENSMUSG00000038508^ENSMUSG00000032440
MSTN_TGFBR1_ACVR2B,MSTN,Mstn,TGFBR1_ACVR2B,,,,,KEGG: mmu04060,Secreted Signaling,Mstn  - (Tgfbr1+Acvr2b),Mstn,Tgfbr1&Acvr2b,ENSMUSG00000026100,ENSMUSG00000007613&ENSMUSG00000061393,Mstn^Tgfbr1&Acvr2b,ENSMUSG00000026100^ENSMUSG00000007613&ENSMUSG00000061393
MSTN_ACVR1B_ACVR2B,MSTN,Mstn,ACVR1B_ACVR2B,,,,,KEGG: mmu04060,Secreted Signaling,Mstn  - (Acvr1b+Acvr2b),Mstn,Acvr1b&Acvr2b,ENSMUSG00000026100,ENSMUSG00000000532&ENSMUSG00000061393,Mstn^Acvr1b&Acvr2b,ENSMUSG00000026100^ENSMUSG00000000532&ENSMUSG00000061393
MSTN_ACVR1B_ACVR2A,MSTN,Mstn,ACVR1B_ACVR2A,,,,,KEGG: mmu04060,Secreted Signaling,Mstn  - (Acvr1b+Acvr2a),Mstn,Acvr1b&Acvr2a,ENSMUSG00000026100,ENSMUSG00000000532&ENSMUSG00000052155,Mstn^Acvr1b&Acvr2a,ENSMUSG00000026100^ENSMUSG00000000532&ENSMUSG00000052155
MSTN_TGFBR1_ACVR2A,MSTN,Mstn,TGFBR1_ACVR2A,,,,,KEGG: mmu04060,Secreted Signaling,Mstn  - (Tgfbr1+Acvr2a),Mstn,Tgfbr1&Acvr2a,ENSMUSG00000026100,ENSMUSG00000007613&ENSMUSG00000052155,Mstn^Tgfbr1&Acvr2a,ENSMUSG00000026100^ENSMUSG00000007613&ENSMUSG00000052155
AMH_AMHR2_ACVR1,AMH,Amh,AMHR2_ACVR1,,,,,KEGG: mmu04060,Secreted Signaling,Amh  - (Amhr2+Acvr1),Amh,Amhr2&Acvr1,ENSMUSG00000035262,ENSMUSG00000023047&ENSMUSG00000026836,Amh^Amhr2&Acvr1,ENSMUSG00000035262^ENSMUSG00000023047&ENSMUSG00000026836
AMH_AMHR2_BMPR1A,AMH,Amh,AMHR2_BMPR1A,,,,,KEGG: mmu04060,Secreted Signaling,Amh  - (Amhr2+Bmpr1a),Amh,Amhr2&Bmpr1a,ENSMUSG00000035262,ENSMUSG00000023047&ENSMUSG00000021796,Amh^Amhr2&Bmpr1a,ENSMUSG00000035262^ENSMUSG00000023047&ENSMUSG00000021796
GDNF_GFRA1,GDNF,Gdnf,GFRA1_RET,,,,,PMID: 11544105,Secreted Signaling,Gdnf  - Gfra1,Gdnf,Gfra1&Ret,ENSMUSG00000022144,ENSMUSG00000025089&ENSMUSG00000030110,Gdnf^Gfra1&Ret,ENSMUSG00000022144^ENSMUSG00000025089&ENSMUSG00000030110
NRTN_GFRA2,GDNF,Nrtn,GFRA2_RET,,,,,PMID: 11544106,Secreted Signaling,Nrtn  - Gfra2,Nrtn,Gfra2&Ret,ENSMUSG00000039481,ENSMUSG00000022103&ENSMUSG00000030110,Nrtn^Gfra2&Ret,ENSMUSG00000039481^ENSMUSG00000022103&ENSMUSG00000030110
ARTN_GFRA3,GDNF,Artn,GFRA3_RET,,,,,PMID: 11544107,Secreted Signaling,Artn  - Gfra3,Artn,Gfra3&Ret,ENSMUSG00000028539,ENSMUSG00000024366&ENSMUSG00000030110,Artn^Gfra3&Ret,ENSMUSG00000028539^ENSMUSG00000024366&ENSMUSG00000030110
PSPN_GFRA4,GDNF,Pspn,GFRA4_RET,,,,,PMID: 11544108,Secreted Signaling,Pspn  - Gfra4,Pspn,Gfra4&Ret,ENSMUSG00000002664,ENSMUSG00000027316&ENSMUSG00000030110,Pspn^Gfra4&Ret,ENSMUSG00000002664^ENSMUSG00000027316&ENSMUSG00000030110
ARTN_GFRA1,GDNF,Artn,GFRA1_RET,,,,,PMID: 11544109,Secreted Signaling,Artn  - Gfra1,Artn,Gfra1&Ret,ENSMUSG00000028539,ENSMUSG00000025089&ENSMUSG00000030110,Artn^Gfra1&Ret,ENSMUSG00000028539^ENSMUSG00000025089&ENSMUSG00000030110
NODAL_ACVR1B_ACVR2A,NODAL,Nodal,ACVR1B_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Nodal  - (Acvr1b+Acvr2a),Nodal,Acvr1b&Acvr2a&Cfc1,ENSMUSG00000037171,ENSMUSG00000000532&ENSMUSG00000052155&ENSMUSG00000026124,Nodal^Acvr1b&Acvr2a&Cfc1,ENSMUSG00000037171^ENSMUSG00000000532&ENSMUSG00000052155&ENSMUSG00000026124
NODAL_ACVR1C_ACVR2A,NODAL,Nodal,ACVR1C_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Nodal  - (Acvr1c+Acvr2a),Nodal,Acvr1c&Acvr2a&Cfc1,ENSMUSG00000037171,ENSMUSG00000026834&ENSMUSG00000052155&ENSMUSG00000026124,Nodal^Acvr1c&Acvr2a&Cfc1,ENSMUSG00000037171^ENSMUSG00000026834&ENSMUSG00000052155&ENSMUSG00000026124
NODAL_ACVR1B_ACVR2B,NODAL,Nodal,ACVR1B_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Nodal  - (Acvr1b+Acvr2b),Nodal,Acvr1b&Acvr2b&Cfc1,ENSMUSG00000037171,ENSMUSG00000000532&ENSMUSG00000061393&ENSMUSG00000026124,Nodal^Acvr1b&Acvr2b&Cfc1,ENSMUSG00000037171^ENSMUSG00000000532&ENSMUSG00000061393&ENSMUSG00000026124
NODAL_ACVR1C_ACVR2B,NODAL,Nodal,ACVR1C_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Nodal  - (Acvr1c+Acvr2b),Nodal,Acvr1c&Acvr2b&Cfc1,ENSMUSG00000037171,ENSMUSG00000026834&ENSMUSG00000061393&ENSMUSG00000026124,Nodal^Acvr1c&Acvr2b&Cfc1,ENSMUSG00000037171^ENSMUSG00000026834&ENSMUSG00000061393&ENSMUSG00000026124
GDF1_ACVR1B_ACVR2A,NODAL,Gdf1,ACVR1B_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf1  - (Acvr1b+Acvr2a),Gdf1,Acvr1b&Acvr2a&Cfc1,ENSMUSG00000109523,ENSMUSG00000000532&ENSMUSG00000052155&ENSMUSG00000026124,Gdf1^Acvr1b&Acvr2a&Cfc1,ENSMUSG00000109523^ENSMUSG00000000532&ENSMUSG00000052155&ENSMUSG00000026124
GDF1_ACVR1B_ACVR2B,NODAL,Gdf1,ACVR1B_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf1  - (Acvr1b+Acvr2b),Gdf1,Acvr1b&Acvr2b&Cfc1,ENSMUSG00000109523,ENSMUSG00000000532&ENSMUSG00000061393&ENSMUSG00000026124,Gdf1^Acvr1b&Acvr2b&Cfc1,ENSMUSG00000109523^ENSMUSG00000000532&ENSMUSG00000061393&ENSMUSG00000026124
GDF1_ACVR1C_ACVR2A,NODAL,Gdf1,ACVR1C_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf1  - (Acvr1c+Acvr2a),Gdf1,Acvr1c&Acvr2a&Cfc1,ENSMUSG00000109523,ENSMUSG00000026834&ENSMUSG00000052155&ENSMUSG00000026124,Gdf1^Acvr1c&Acvr2a&Cfc1,ENSMUSG00000109523^ENSMUSG00000026834&ENSMUSG00000052155&ENSMUSG00000026124
GDF1_ACVR1C_ACVR2B,NODAL,Gdf1,ACVR1C_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf1  - (Acvr1c+Acvr2b),Gdf1,Acvr1c&Acvr2b&Cfc1,ENSMUSG00000109523,ENSMUSG00000026834&ENSMUSG00000061393&ENSMUSG00000026124,Gdf1^Acvr1c&Acvr2b&Cfc1,ENSMUSG00000109523^ENSMUSG00000026834&ENSMUSG00000061393&ENSMUSG00000026124
GDF3_ACVR1B_ACVR2A,NODAL,Gdf3,ACVR1B_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf3  - (Acvr1b+Acvr2a),Gdf3,Acvr1b&Acvr2a&Cfc1,ENSMUSG00000030117,ENSMUSG00000000532&ENSMUSG00000052155&ENSMUSG00000026124,Gdf3^Acvr1b&Acvr2a&Cfc1,ENSMUSG00000030117^ENSMUSG00000000532&ENSMUSG00000052155&ENSMUSG00000026124
GDF3_ACVR1B_ACVR2B,NODAL,Gdf3,ACVR1B_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf3  - (Acvr1b+Acvr2b),Gdf3,Acvr1b&Acvr2b&Cfc1,ENSMUSG00000030117,ENSMUSG00000000532&ENSMUSG00000061393&ENSMUSG00000026124,Gdf3^Acvr1b&Acvr2b&Cfc1,ENSMUSG00000030117^ENSMUSG00000000532&ENSMUSG00000061393&ENSMUSG00000026124
GDF3_ACVR1C_ACVR2A,NODAL,Gdf3,ACVR1C_ACVR2A_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf3  - (Acvr1c+Acvr2a),Gdf3,Acvr1c&Acvr2a&Cfc1,ENSMUSG00000030117,ENSMUSG00000026834&ENSMUSG00000052155&ENSMUSG00000026124,Gdf3^Acvr1c&Acvr2a&Cfc1,ENSMUSG00000030117^ENSMUSG00000026834&ENSMUSG00000052155&ENSMUSG00000026124
GDF3_ACVR1C_ACVR2B,NODAL,Gdf3,ACVR1C_ACVR2B_CFC1,NODAL agonist,NODAL antagonist,,,KEGG: mmu04350; PMID: 17287255,Secreted Signaling,Gdf3  - (Acvr1c+Acvr2b),Gdf3,Acvr1c&Acvr2b&Cfc1,ENSMUSG00000030117,ENSMUSG00000026834&ENSMUSG00000061393&ENSMUSG00000026124,Gdf3^Acvr1c&Acvr2b&Cfc1,ENSMUSG00000030117^ENSMUSG00000026834&ENSMUSG00000061393&ENSMUSG00000026124
INHBA_ACVR1B_ACVR2A,ACTIVIN,Inhba,ACVR1B_ACVR2A,,ACTIVIN antagonist,,ACTIVIN inhibition receptor,KEGG: mmu04350,Secreted Signaling,Inhba  - (Acvr1b+Acvr2a),Inhba,Acvr1b&Acvr2a,ENSMUSG00000041324,ENSMUSG00000000532&ENSMUSG00000052155,Inhba^Acvr1b&Acvr2a,ENSMUSG00000041324^ENSMUSG00000000532&ENSMUSG00000052155
